store_number,city,zipcode,street,street_number,latitude,longitude,title,subtitle,text,phone,fax,email,store_hours,store_hours_notes,payment,website,distribution,parking,barrier_free,bonus_card,section,service,toilet,default_radius
68110,Bassendean,6054,"Cnr West & Guildford Rds",,-31.902729,115.953356,"Bassendean Shopping Centre",,,"(08) 9261 5100",30/12/2019,,,,,,,,,,,,,
68105,Baldivis,6171,"Safety Bay Rd",,-32.332266,115.814658,"Lot 1",,,"(08) 9523 3000",30/12/2019,,,,,,,,,,,,,
68100,Armadale,6112,"Jull St",,-32.152528,116.015791,"Armadale Shopping Centre",,,"(08) 9399 6888",30/12/2019,,,,,,,,,,,,,
68090,Albany,6330,"Albany Hwy",,-34.993687,117.855656,"Le Grande Shopping Centre - Orana - Lot 401",,,"(08) 6819 7100",30/12/2019,,,,,,,,,,,,,
68080,"Alexander Heights",6064,"Mirrabooka Ave & Griffon Way",,-31.830244,115.853847,,,,"(08) 9343 0099",30/12/2019,,,,,,,,,,,,,
68075,Albany,6330,"38-56 Albany Hwy",,-35.020113,117.882168,,,,"(08) 9841 2544",30/12/2019,,,,,,,,,,,,,
68070,Beechboro,6063,"Beechboro Rd & Benara Rd",,-31.876713,115.92588,,,,"(08) 9377 2333",30/12/2019,,,,,,,,,,,,,
68065,Bunbury,6230,"Blair St & Stephen St",,-33.325887,115.640149,Centrepoint,,,"(08) 9721 1800",30/12/2019,,,,,,,,,,,,,
68055,"Bunbury South",6230,"22 Hammersley Dr",,-33.359789,115.645999,"Crosslands Shopping Centre",,,"(08) 9722 4000",30/12/2019,,,,,,,,,,,,,
68050,Butler,6032,"6 Kingsbridge Blvd",,-31.649751,115.697719,Brighton,,,"(08) 9562 0965",30/12/2019,,,,,,,,,,,,,
68045,Busselton,6280,"69 Prince St",,-33.650233,115.346927,,,,"(08) 9752 1833",30/12/2019,,,,,,,,,,,,,
68040,Brookdale,6112,"Armadale Rd And Eigth Ave",,-32.148135,115.986827,"Haynes Shopping Centre - Lot 700",,,"(08) 9393 1500",30/12/2019,,,,,,,,,,,,,
68035,Beldon,6025,"Cnr Ocean Reef Rd & Gwindoline Dr",,-31.770065,115.765233,"Belridge Shopping Centre",,,"(08) 9307 8400",30/12/2019,,,,,,,,,,,,,
68030,Beeliar,6164,"8 Durnin Ave",,-32.128322,115.797963,,,,"(08) 6595 5300",30/12/2019,,,,,,,,,,,,,
68005,"Southern River",6110,"Ranford Rd & Bristle Ave",,-32.105904,115.938461,"Shop 6",,,"(08) 9398 6499",30/12/2019,,,,,,,,,,,,,
67995,"Swan View",6056,"Gladstone Rd & Marlboro Ave",,-31.888285,116.046851,,,,"(08) 9294 1033",30/12/2019,,,,,,,,,,,,,
67990,Success,6164,"816 Beeliar Dr",,-32.132043,115.856486,"Gateway - Shop M2",,,"(08) 9494 3100",30/12/2019,,,,,,,,,,,,,
67980,Rockingham,6168,"Read St & Council Ave",,-32.290663,115.742335,"Rockingham Shopping Centre",,,"(08) 9592 2288",30/12/2019,,,,,,,,,,,,,
67975,Pinjarra,6208,"George St & James St",,-32.628103,115.873602,,,,"(08) 9531 7800",30/12/2019,,,,,,,,,,,,,
67970,Scarborough,6019,"West Coast Hwy & Scarborough Beach Rd",,-31.894744,115.757226,"Scarborough Shopping Centre",,,"(08) 9341 6333",30/12/2019,,,,,,,,,,,,,
67955,Thornlie,6108,"Forest Lakes Dr & Murdoch Rd",,-32.069124,115.950026,,,,"(08) 9493 2429",30/12/2019,,,,,,,,,,,,,
67950,Yokine,6060,"Flinders St & Wiluna St",,-31.909694,115.848596,"Flinders Square Shopping Centre",,,"(08) 9443 1422",30/12/2019,,,,,,,,,,,,,
67945,Willetton,6155,"Burrendah Blvd & Pinetree Gully",,-32.058509,115.879912,Southlands,,,"(08) 9332 3033",30/12/2019,,,,,,,,,,,,,
67925,"West Leederville",6007,"115 Cambridge St",,-31.940973,115.833663,,,,"(08) 6380 3100",30/12/2019,,,,,,,,,,,,,
67910,Wanneroo,6065,"950 Wanneroo Rd",,-31.75354,115.805525,"Wanneroo Central Shopping Centre",,,"(08) 9306 7400",30/12/2019,,,,,,,,,,,,,
67905,Warwick,6024,"Beach Rd & Ernidale Rd",,-31.844533,115.810305,,,,"(08) 9447 6222",30/12/2019,,,,,,,,,,,,,
67900,Warnbro,6169,"Palm Springs Blvd & Warnbro Sound Av",,-32.347208,115.763034,"Warnbro Fair Shopping Centre",,,"(08) 9593 0022",30/12/2019,,,,,,,,,,,,,
67890,Maddington,6109,"Olga Rd & Attfield St",,-32.052805,115.978796,"Maddington Metro Shopping Centre",,,"(08) 9459 5033",30/12/2019,,,,,,,,,,,,,
67885,Manjimup,6258,"Rose St & Ipsen St",,-34.241975,116.144185,,,,"(08) 9771 1744",30/12/2019,,,,,,,,,,,,,
67875,"Margaret River",6285,"132 Bussell Hwy",,-33.951586,115.073166,,,,"(08) 9757 9933",30/12/2019,,,,,,,,,,,,,
67865,Karawara,6152,"Manning St & Kent St",,-32.010499,115.886567,"Village Green Shopping Centre",,,"(08) 9450 5211",30/12/2019,,,,,,,,,,,,,
67855,Kardinya,6163,"North Lake Rd & South St",,-32.067368,115.815723,"Kardinya Park Shopping Centre",,,"(08) 7915 3800",30/12/2019,,,,,,,,,,,,,
67850,Kelmscott,6111,"Albany Hwy & Gilwell Ave",,-32.112678,116.014842,,,,"(08) 9390 9333",30/12/2019,,,,,,,,,,,,,
67840,"Meadow Springs",6210,"Fremantle Rd & Meadow Springs Dr",,-32.492701,115.748298,,,,"(08) 9581 9122",30/12/2019,,,,,,,,,,,,,
67835,"North Perth",6006,"Fitzgerald St & View St",,-31.93243,115.858489,,,,"(08) 9328 3911",30/12/2019,,,,,,,,,,,,,
67830,Noranda,6062,"Benara Rd & Mcgilvray Ave",,-31.876777,115.896361,"Noranda Palms Shopping Centre",,,"(08) 9275 3244",30/12/2019,,,,,,,,,,,,,
67815,Narrogin,6312,"Earl St & Ensign St",,-32.932602,117.176729,,,,"(08) 9881 1844",30/12/2019,,,,,,,,,,,,,
67810,Mirrabooka,6061,"Yirrigan Dr & Farrier Rd",,-31.871185,115.862901,,,,"(08) 9345 5011",30/12/2019,,,,,,,,,,,,,
67800,Morley,6062,"Collier Rd & Walter Rd",,-31.896636,115.898518,Galleria,,,"(08) 9375 3677",30/12/2019,,,,,,,,,,,,,
67795,Mundaring,6073,"Great Eastern Hwy & Stoneville Rd",,-31.900856,116.166375,,,,"(08) 9295 1297",30/12/2019,,,,,,,,,,,,,
67790,"Mosman Park",6012,"50 Harvey St",,-32.008481,115.761761,,,,"(08) 9230 7600",30/12/2019,,,,,,,,,,,,,
281056,Kununurra,6743,"2252 Konkerberry Dr",,-15.775761,128.739998,,,,"(08) 9118 6100",30/12/2019,,,,,,,,,,,,,
68060,Broome,6725,"Carnarvon St & Short St",,-17.952203,122.243124,Chinatown,,,"(08) 9193 6299",30/12/2019,,,,,,,,,,,,,
67960,"South Hedland",6722,"Colebatch Way & Rason Crt",,-20.410627,118.600573,"South Hedland Shopping Centre",,,"(08) 9172 1922",30/12/2019,,,,,,,,,,,,,
67920,"Tom Price",6751,"Central Rd",,-22.694252,117.795773,,,,"(08) 9189 1212",30/12/2019,,,,,,,,,,,,,
67845,Karratha,6714,"Welcome Rd",,-20.735523,116.845511,"Karratha City Shopping Centre",,,"(08) 9141 9400",30/12/2019,,,,,,,,,,,,,
312391,"White Rock",4868,"Cnr Bruce Highway & Foster rd",,-16.988522583818,145.74044792226,"Mr Sheridan Shopping Centre",,,,,,,,,,,,,,,,,
312390,Townsville,4810,"Cnr Bowen & Ross River Rd",,-19.292542811054,146.79545165554," Rising Sun Complex",,,,,,,,,,,,,,,,,
312389,"Hyde Park",4810,"Cnr Woodcock St & Kings Rd",,-19.27211128229,146.78949787603,,,,,,,,,,,,,,,,,,
312357,Andergrove,4740,"23-39 Oak St",,-21.097947689754,149.18502288564,,,,,,,,,,,,,,,,,,
295000,Mackay,4740,"245 Bridge Rd - Cnr Paradise St",,-21.158546,149.169354,,,,"(07) 4847 1500",30/12/2019,,,,,,,,,,,,,
294998,Idalia,4811,"2-30 Lakeside Dr",,-19.315724,146.818075,"Fairfield Central",,,"(07) 4409 1300",30/12/2019,,,,,,,,,,,,,
283367,Thuringowa,4817,"Cnr Dalrymple & Thuringowa Dr",,-19.288196,146.738798,"Willows S/C",,,"(07) 4755 9300",30/12/2019,,,,,,,,,,,,,
283352,Mackay,4740,"85 Sydney St",,-21.143761,149.187904,,,,"(07) 4940 0200",30/12/2019,,,,,,,,,,,,,
283351,Deeragun,4818,"310 Geaney Lane",,-19.247159,146.677857,,,,"(07) 4751 7400",30/12/2019,,,,,,,,,,,,,
280953,"Tannum Sands",4680,"101 Hampton Drv",,-23.951384,151.369874,,,,"(07) 4973 3788",30/12/2019,,,,,,,,,,,,,
280942,"North Mackay",4740,"700 Mackay Bucasia Rd",,-21.06512,149.157941,"Eulbertie Park Estate - Shop 1",,,"(07) 4969 7300",30/12/2019,,,,,,,,,,,,,
280931,Mackay,4740,"2 Mangrove Rd",,-21.139818,149.177379,,,,"(07) 4898 5700",30/12/2019,,,,,,,,,,,,,
280929,Kirwan,4817,"320 Thuringowa Dr",,-19.315793,146.727538,,,,"(07) 4755 9600",30/12/2019,,,,,,,,,,,,,
280924,Edmonton,4869,"7-11 Walker Rd",,-17.019418,145.727673,Edmonton,,,"(07) 4045 8100",30/12/2019,,,,,,,,,,,,,
280918,Cairns,4870,"Cnr Mcleod & Aplin St",,-16.923291,145.77142,,,,"(07) 4040 7400",30/12/2019,,,,,,,,,,,,,
280917,"Bushland Beach",4818,"289 Mt Low Park Way",,-19.199846,146.674749,,,,"(07) 4401 6700",30/12/2019,,,,,,,,,,,,,
66360,Gladstone,4680,"Dawson Hwy & Phillip St",,-23.869997,151.239566,"Kim Kora Shopping Centre",,,"(07) 4838 8900",30/12/2019,,,,,,,,,,,,,
66350,Emerald,4720,"Clermont St & Opal St",,-23.528067,148.164091,,,,"(07) 4980 8100",30/12/2019,,,,,,,,,,,,,
66335,Earlville,4870,"537 Mulgrave Rd",,-16.943145,145.739907,"Stockland Shopping Centre",,,"(07) 4047 8400",30/12/2019,,,,,,,,,,,,,
66300,Mackay,4740,"Malcomson St & Mackay Bucasia Rd",,-21.118082,149.15897,"Mount Pleasant Shopping Centre",,,"(07) 4942 1011",30/12/2019,,,,,,,,,,,,,
66270,Mareeba,4880,"Byrnes St",,-16.998317,145.423659,"Mareeba Plaza Shopping Centre",,,"(07) 4017 0800",30/12/2019,,,,,,,,,,,,,
66235,Ingham,4850,"Lannercost St & Mcilwraith St",,-18.651228,146.153353,,,,"(07) 4776 2201",30/12/2019,,,,,,,,,,,,,
66230,Innisfail,4860,"Edith St & Ernest St",,-17.523495,146.028551,,,,"(07) 4061 3200",30/12/2019,,,,,,,,,,,,,
66185,Ayr,4807,"118 Edward St",,-19.571961,147.404804,,,,"(07) 4783 3666",30/12/2019,,,,,,,,,,,,,
66140,Aitkenvale,4814,"Ross River Rd & Nathan St",,-19.297699,146.760513,"Aitkenvale Plaza Shopping Centre",,,"(07) 4779 0655",30/12/2019,,,,,,,,,,,,,
66130,"North Ward",4810,"26-28 Mitchell St",,-19.251855,146.814619,,,,"(07) 4758 5100",30/12/2019,,,,,,,,,,,,,
66110,Annandale,4814,"University Rd & Macarthur Dr",,-19.317005,146.790512,,,,"(07) 4775 7889",30/12/2019,,,,,,,,,,,,,
66085,Cannonvale,4802,"Shute Harbour Rd & Island Dr",,-20.277576,148.701212,,,,"(07) 4946 4869",30/12/2019,,,,,,,,,,,,,
66055,"Clifton Beach",4879,"Endeavour St & Captain Cook Hwy",,-16.764969,145.668928,"Clifton Village",,,"(07) 4222 4700",30/12/2019,,,,,,,,,,,,,
66010,Cairns,4870,"274 Mulgrave Rd",,-16.933983,145.753899,"Westcourt Plaza Shopping Centre",,,"(07) 4051 8766",30/12/2019,,,,,,,,,,,,,
65945,"Hervey Bay",4655,"6 Central Ave",,-25.291661,152.835,"Bay Central Sc",,,"(07) 4196 9500",30/12/2019,,,,,,,,,,,,,
65885,Yeppoon,4703,"64-79 James St",,-23.129339,150.740879,"Keppel Bay Plaza",,,"(07) 4939 1266",30/12/2019,,,,,,,,,,,,,
65880,Maryborough,4650,"Alice St & Lennox St",,-25.537545,152.697485,Antigua,,,"(07) 4121 0337",30/12/2019,,,,,,,,,,,,,
65750,"Mount Sheridan",4868,"Bruce Hwy & Foster Rd",,-16.988521,145.740447,"Mr Sheridan Shopping Centre",,,"(07) 4036 4800",30/12/2019,,,,,,,,,,,,,
65720,"Mount Isa",4825,"Simpson St & Marian St",,-20.725113,139.495196,"V Plaza Shopping Centre",,,"(07) 4437 1100",30/12/2019,,,,,,,,,,,,,
65705,Moranbah,4744,"Griffin St",,-22.000668,148.043519,"Moranbah Fair Shopping Centre",,,"(07) 4941 8888",30/12/2019,,,,,,,,,,,,,
65690,Rockhampton,4700,"Fitzroy St & Bolsover St",,-23.376281,150.5094,,,,"(07) 4927 8344",30/12/2019,,,,,,,,,,,,,
65680,"Rockhampton North",4701,"249 Musgrave St",,-23.356367,150.522579,"Rockhampton Plaza Shopping Centre",,,"(07) 4930 8400",30/12/2019,,,,,,,,,,,,,
65660,Smithfield,4878,"Captain Cook Hwy & Kennedy Hwy",,-16.835039,145.69154,"Smithfield Shopping Centre",,,"(07) 4038 2299",30/12/2019,,,,,,,,,,,,,
65625,"Port Douglas",4877,"11-17 Macrossan St",,-16.48229,145.462618,"Port Village Shopping Centre",,,"(07) 4099 5366",30/12/2019,,,,,,,,,,,,,
65615,Pialba,4655,"Main St",,-25.283174,152.839136,"Pialba Place S/C",,,"(07) 4124 1066",30/12/2019,,,,,,,,,,,,,
312413,"Blair Athol",5084,"Cnr Prospect rd & Florence St",,-34.860899670098,138.59222836107,,,,,,,,,,,,,,,,,,
312412,Norwood,5067,"166 The Parade",,-34.922141222852,138.6353189041,,,,,,,,,,,,,,,,,,
312411,Kilkenny,5009,"470 Torrens rd - Cnr Hanson rd",,-34.875210176261,138.54847737399,,,,,,,,,,,,,,,,,,
295007,"Victor Harbor",5211,"5 Adelaide Rd",,-35.53485,138.637237,,,,"(08) 7505 5500",30/12/2019,,,,,,,,,,,,,
295006,"Ingle Farm",5098,"Montague & Walkleys Rds",,-34.830795,138.647227,,,,"(08) 8264 4644",30/12/2019,,,,,,,,,,,,,
283278,Unley,5061,"224 Unley Rd",,-34.951252,138.606511,"Unley S/C",,,"(08) 8272 8900",30/12/2019,,,,,,,,,,,,,
283277,"Port Adelaide",5015,"Cnr Church & Leadenhall St",,-34.848717,138.504432,,,,"(08) 8427 5700",30/12/2019,,,,,,,,,,,,,
283276,"Mclaren Vale",5171,"130 Main Rd",,-35.216556,138.542716,,,,"(08) 8324 4100",30/12/2019,,,,,,,,,,,,,
283275,"Ingle Farm",5098,"219-247 Montague Rd",,-34.830795,138.647227,"Ingle Farm Shopping Centre",,,"(08) 8263 4533",30/12/2019,,,,,,,,,,,,,
283274,Findon,5023,"303 Grange Rd",,-34.90483,138.531774,"Findon S/C",,,"(08) 8356 6677",30/12/2019,,,,,,,,,,,,,
283273,Aldinga,5173,"Pridham Blvd",,-35.276996,138.460257,,,,"(08) 8556 6299",30/12/2019,,,,,,,,,,,,,
280975,Salisbury,5108,"64-84 John St",,-34.760552,138.647306,,,,"(08) 8487 2000",30/12/2019,,,,,,,,,,,,,
280974,Prospect,5082,"144-150 Prospect Rd",,-34.884512,138.593675,,,,"(08) 8342 8400",30/12/2019,,,,,,,,,,,,,
280972,"Noarlunga Centre",5168,"54 Beach Rd",,-35.141811,138.495431,"Colonnades Shopping Centre",,,"(08) 8384 1799",30/12/2019,,,,,,,,,,,,,
280971,"Murray Bridge",5253,"8-10 Riverview Rd",,-35.122831,139.273781,"Murray Bridge Green Shopping Centre",,,"(08) 8532 8300",30/12/2019,,,,,,,,,,,,,
280966,Dernancourt,5075,"840 Lower North East Rd",,-34.862344,138.68285,"Dernancourt Village Shopping Centre",,,"(08) 8168 7300",30/12/2019,,,,,,,,,,,,,
280963,Adelaide,5000,"77 Rundle Mall",,-34.924037,138.602856,,,,"(08) 8203 4100",30/12/2019,,,,,,,,,,,,,
66680,Glenelg,5045,"4 Nile St",,-34.979347,138.515523,,,,"(08) 8294 4888",30/12/2019,,,,,,,,,,,,,
66675,Glenside,5065,"439 Portrush Rd",,-34.941678,138.640968,"Burnside Village Shopping Centre",,,"(08) 8379 0161",30/12/2019,,,,,,,,,,,,,
66670,Greenacres,5086,"Cnr Muller & Floridale Rds",,-34.870291,138.635155,,,,"(08) 8368 6100",30/12/2019,,,,,,,,,,,,,
66665,"Evanston Gardens",5118,"4 Tulloch Rd - Cnr Main North Rd",,-34.619549,138.740421,"Gawler Green",,,"(08) 8522 8200",30/12/2019,,,,,,,,,,,,,
66655,Firle,5070,"Cnr Glynburn Rd & Shelley St",,-34.904689,138.655883,"Firle Plaza Shopping Centre",,,"(08) 8130 7300",30/12/2019,,,,,,,,,,,,,
66650,Gawler,5118,"Cnr Murray & Cowan St",,-34.595236,138.748434,"Northern Market Shopping Centre",,,"(08) 8522 4466",30/12/2019,,,,,,,,,,,,,
66640,Modbury,5092,"976 North East Rd",,-34.830616,138.693535,"Westfield Shopping Centre",,,"(08) 8395 8200",30/12/2019,,,,,,,,,,,,,
66635,"Morphett Vale",5162,"Cnr Sherriffs & Hillier Rd",,-35.107114,138.520613,Reynella,,,"(08) 8382 2666",30/12/2019,,,,,,,,,,,,,
66630,"Kurralta Park",5037,"153-164 Anzac Hwy",,-34.955648,138.565925,,,,"(08) 8293 4807",30/12/2019,,,,,,,,,,,,,
66610,Elizabeth,5112,"Philip Hwy",,-34.717367,138.667655,"Elizabeth Shopping Centre",,,"(08) 8252 8655",30/12/2019,,,,,,,,,,,,,
66595,Berri,5343,"Kay Ave",,-34.280834,140.608743,"Riverland Plaza Shopping Centre",,,"(08) 8582 2185",30/12/2019,,,,,,,,,,,,,
66590,Adelaide,5000,"21-39 Grote St",,-34.92892,138.598201,,,,"(08) 8231 6683",30/12/2019,,,,,,,,,,,,,
66585,"Whyalla Norrie",5608,"Mcdouall Stuart & Nicholson Ave",,-33.027384,137.532001,,,,"(08) 8647 8300",30/12/2019,,,,,,,,,,,,,
66580,Kilburn,5082,"390 Churchill Rd",,-34.864771,138.581068,,,,"(08) 8360 3800",30/12/2019,,,,,,,,,,,,,
66575,"Aberfoyle Park",5159,"Hub Dr",,-35.075049,138.592698,"Aberfoyle Hub Shopping Centre",,,"(08) 8370 5277",30/12/2019,,,,,,,,,,,,,
66570,Craigmore,5114,"Yorktown Rd",,-34.708838,138.705386,,,,"(08) 8252 1233",30/12/2019,,,,,,,,,,,,,
66560,Edwardstown,5039,"992 South Rd",,-34.982161,138.572156,"Castle Plaza Shopping Centre",,,"(08) 8277 9744",30/12/2019,,,,,,,,,,,,,
66555,"Christies Beach",5165,"101 Beach Rd",,-35.138158,138.481489,,,,"(08) 8382 5699",30/12/2019,,,,,,,,,,,,,
66550,Blackwood,5051,"Cnr Main Rd & Young St",,-35.018701,138.61561,,,,"(08) 8278 8233",30/12/2019,,,,,,,,,,,,,
66540,Bridgewater,5155,"Carey Gulley Rd",,-35.008856,138.760386,"Bridgewater Village Shopping Centre",,,"(08) 8339 5277",30/12/2019,,,,,,,,,,,,,
66535,"Mount Barker",5251,"Cameron St",,-35.064098,138.859926,,,,"(08) 8391 2722",30/12/2019,,,,,,,,,,,,,
66530,"St Clair",5011,"Cheltenham Pde",,-34.869916,138.530307,,,,"(08) 8413 5200",30/12/2019,,,,,,,,,,,,,
66525,Stepney,5069,"Cnr Payneham Rd & Nelson St",,-34.910364,138.629271,"The Avenue Shopping Centre",,,"(08) 8362 6385",30/12/2019,,,,,,,,,,,,,
66515,"St Agnes",5097,"1244 North East Rd",,-34.821619,138.717804,"St Agnes Shopping Centre",,,"(08) 8264 4444",30/12/2019,,,,,,,,,,,,,
66510,Prospect,5082,"264 Main North Rd",,-34.875143,138.601816,"Northpark Shopping Centre",,,"(08) 8344 8622",30/12/2019,,,,,,,,,,,,,
66500,"Salisbury Downs",5108,"Winzor St",,-34.767864,138.624111,"Hollywood Plaza Shopping Centre",,,"(08) 8250 4044",30/12/2019,,,,,,,,,,,,,
66495,Warradale,5046,"238 Diagonal Rd",,-35.008691,138.539501,,,,"(08) 8198 0600",30/12/2019,,,,,,,,,,,,,
66485,"West Lakes",5021,"Cnr West Lakes Blvd & Turner Dr",,-34.881117,138.491496,"West Lakes Shopping Centre",,,"(08) 8356 7199",30/12/2019,,,,,,,,,,,,,
66475,Welland,5007,"522-530 Port Rd",,-34.897133,138.557531,"Welland Plaza Shopping Centre",,,"(08) 8340 0515",30/12/2019,,,,,,,,,,,,,
66455,"Oaklands Park",5046,"297 Diagonal Rd",,-35.017429,138.543425,"Marion Shopping Centre",,,"(08) 8426 2000",30/12/2019,,,,,,,,,,,,,
66450,Newton,5074,"Montacute Rd & Stradbroke Rd",,-34.886298,138.691264,"Newton Shopping Centre",,,"(08) 8336 6999",30/12/2019,,,,,,,,,,,,,
66445,"Mount Gambier",5290,"11 Ferrers St",,-37.8288,140.776151,,,,"(08) 8725 6310",30/12/2019,,,,,,,,,,,,,
66440,"Munno Para",5115,"Main North Rd",,-34.686606,138.688772,"Munno Para Shopping Centre",,,"(08) 8254 9189",30/12/2019,,,,,,,,,,,,,
66430,"Port Augusta",5700,"Cnr Jervois & Marryatt St",,-32.492412,137.763859,,,,"(08) 8641 1700",30/12/2019,,,,,,,,,,,,,
66425,"Port Lincoln",5606,"Liverpool St",,-34.722757,135.861421,,,,"(08) 8682 0300",30/12/2019,,,,,,,,,,,,,
66420,"Port Pirie",5540,"Grey Tce",,-33.190965,138.007689,"Pirie Plaza Shopping Centre",,,"(08) 7624 8900",30/12/2019,,,,,,,,,,,,,
66410,Paralowie,5108,"Boliver Rd & Liberator Dr",,-34.758406,138.595912,,,,"(08) 8280 5653",30/12/2019,,,,,,,,,,,,,
66405,"Park Holme",5043,"319 Oaklands Rd",,-34.994609,138.555671,"Parkholme Shopping Centre",,,"(08) 8275 0800",30/12/2019,,,,,,,,,,,,,
66400,Plympton,5038,"Cnr Marion Rd & Anzac Hwy",,-34.963165,138.553948,,,,"(08) 8297 2977",30/12/2019,,,,,,,,,,,,,
283280,Sorell,7172,"12 Cole St",,-42.782543,147.566235,,,,"(03) 6269 1400",30/12/2019,,,,,,,,,,,,,
283279,Devonport,7310,"86 Best St",,-41.176655,146.355333,,,,"(03) 6424 6510",30/12/2019,,,,,,,,,,,,,
280979,Mowbray,7248,"385 Invermay Rd",,-41.40563,147.132073,,,,"(03) 6324 4700",30/12/2019,,,,,,,,,,,,,
280978,Glenorchy,7010,"Cnr Main Rd & King George V Av",,-42.831854,147.274543,"Northgate Shopping Centre",,,"(03) 6273 1555",30/12/2019,,,,,,,,,,,,,
66760,Kingston,7050,"John St & Channel Hwy",,-42.974607,147.311202,,,,"(03) 6229 4033",30/12/2019,,,,,,,,,,,,,
66755,"Kings Meadows",7249,"102 Hobart Rd",,-41.467598,147.158556,"Meadow Mews Shopping Centre",,,"(03) 6343 1200",30/12/2019,,,,,,,,,,,,,
66750,Launceston,7250,"198 Charles St",,-41.44179,147.140113,,,,"(03) 6334 5731",30/12/2019,,,,,,,,,,,,,
66745,Launceston,7250,"15 Racecourse Cres",,-41.429073,147.147945,,,,"(03) 6388 1100",30/12/2019,,,,,,,,,,,,,
66740,Burnie,7320,"26 Mount St",,-41.051836,145.904398,"Burnie Plaza Shopping Centre",,,"(03) 6431 4188",30/12/2019,,,,,,,,,,,,,
66735,Bridgewater,7030,"Cnr East Derwent Hwy & Cove Hill Rd",,-42.734767,147.24341,"Covehill Fair Shopping Centre",,,"(03) 6118 6600",30/12/2019,,,,,,,,,,,,,
66720,"Sandy Bay",7005,"246 Sandy Bay Rd",,-42.896089,147.328816,,,,"(03) 6234 3291",30/12/2019,,,,,,,,,,,,,
66715,Rosny,7018,"1 Bligh St",,-42.865215,147.36883,"Eastlands Shopping Centre",,,"(03) 6244 3944",30/12/2019,,,,,,,,,,,,,
66710,Ulverstone,7315,"16 Reiby St",,-41.157288,146.170539,,,,"(03) 6425 2700",30/12/2019,,,,,,,,,,,,,
66695,Launceston,7250,"128 Wellington St",,-41.444734,147.138709,,,,"(03) 6334 2299",30/12/2019,,,,,,,,,,,,,
66690,Newstead,7250,"165A Elphin Rd",,-41.441057,147.161021,,,,"(03) 6333 0389",30/12/2019,,,,,,,,,,,,,
66685,"New Town",7008,"1 Risdon Rd",,-42.855434,147.305619,,,,"(03) 6228 0146",30/12/2019,,,,,,,,,,,,,
